Name,State,Country,Address,Latitude,Longitude,Google Map Link,Domestic/International,Type
PORT Kitchen And Bar,Maharashtra,India,"Shakti Mills Ln, Lower Parel, Mumbai",18.9900583,72.825639,https://www.google.com/maps/place/?q=place_id:ChIJ_wvbk77P5zsR5bfkSC2Ml4w,Domestic,Unknown
Port Of Charleston,Maharashtra,India,"Door No. 5/ B, Sea Breeze, Mori Road, Mahim West, Mumbai - 400016",19.0429537,72.8407301,https://www.google.com/maps/place/?q=place_id:ChIJJxVLPC7J5zsRxs5mMR_MaBg,Domestic,Unknown
PNP Port,Maharashtra,India,"P22G+MP4, Pen",18.7016489,73.0268275,https://www.google.com/maps/place/?q=place_id:ChIJwQXOO2906DsR0sD_S8FBFDA,Domestic,Unknown
JNPA Port View,Maharashtra,India,"WXJ4+WH3, Sheva, Navi Mumbai, Juna Sheva",18.9322653,72.9564161,https://www.google.com/maps/place/?q=place_id:ChIJjeSloiLb5zsRrEtJKKRuDLw,Domestic,Unknown
Port Bhavan,Maharashtra,India,"WRMQ+Q9H, Ballard Estate, Fort, Mumbai",18.9343519,72.8384538,https://www.google.com/maps/place/?q=place_id:ChIJy697jNrR5zsRprxqqiCGdCs,Domestic,Unknown
Mumbai Port Godi,Maharashtra,India,"3-4, Mansion Road, Princess Dock, Mumbai Port Trust, Mazgaon, Mumbai",18.9600098,72.843927,https://www.google.com/maps/place/?q=place_id:ChIJKQrLEdnP5zsR1bgVUbeGlP8,Domestic,Unknown
Taste Port Restaurant,Maharashtra,India,"Suren Rd, opp. Gajalee Restaurant, Gundavali, Andheri East, Mumbai",19.1176229,72.8560857,https://www.google.com/maps/place/?q=place_id:ChIJL4_i1zfJ5zsRW7OCOHVc_fM,Domestic,Unknown
PNP Port,Maharashtra,India,"Maharashtra 402108, India",18.7044218,73.0235553,https://www.google.com/maps/place/?q=place_id:ChIJ0ffKeml06DsRvFQcyvH_iVY,Domestic,Unknown
Vadghar Sand Port,Maharashtra,India,"72V3+84W, Thane",19.2933515,73.0028207,https://www.google.com/maps/place/?q=place_id:ChIJvSwMN5u95zsRgcRvHn3Y6kI,Domestic,Unknown
Mumbai Port Trust,Maharashtra,India,"2, WG Union Rd, Azad Nagar, Colaba, Mumbai",18.9113646,72.8234174,https://www.google.com/maps/place/?q=place_id:ChIJ4UVvwpbR5zsRNXPkS11IYTo,Domestic,Unknown
"Port Inspector Office, Karanja Port",Maharashtra,India,"RWWX+WPH, Uran, Karanja",18.8472956,72.9493303,https://www.google.com/maps/place/?q=place_id:ChIJH6ym_nbZ5zsR4oyN2qiTHmE,Domestic,Unknown
Mumbai Port trust,Maharashtra,India,"XVH5+WHG, Kushal Nagar, Sewri, Mumbai",18.9798616,72.8588779,https://www.google.com/maps/place/?q=place_id:ChIJBbftiXXP5zsRizEEqbRLkWU,Domestic,Unknown
Mumbai Cruise Pirs,Maharashtra,India,"Mumbai Port Trust International Terminal, Fort, Mumbai",18.9306413,72.8438449,https://www.google.com/maps/place/?q=place_id:ChIJJ5mNNtLR5zsRdg2i_YTcfT0,Domestic,Unknown
Port Hotel,Maharashtra,India,"Benazir Compound, Building No.3, Marol Maroshi Rd, Bhavani Nagar, Marol, Andheri East, Mumbai",19.1174507,72.8802023,https://www.google.com/maps/place/?q=place_id:ChIJUb_LJRfI5zsRaHQD1VNCgQ4,Domestic,Unknown
Port Trust War Memorial,Maharashtra,India,"8, Shoorji Vallabhdas Rd, Ballard Estate, Fort, Mumbai",18.9340159,72.8401387,https://www.google.com/maps/place/?q=place_id:ChIJac0wcdDR5zsREKkPgeBqnKg,Domestic,Unknown
Atal Setu Entrance from Colaba side,Maharashtra,India,"Ground Floor, Mumbai Port Trust Colony, Cotton Green Campus, Zakaria Bunder Rd, ABC Colony, Rajas Nagar, Sewri, Mumbai",18.9924585,72.8519015,https://www.google.com/maps/place/?q=place_id:ChIJxWTCXADP5zsReIrITZO1Sek,Domestic,Unknown
JSW Dharamtar Port,Maharashtra,India,"Alibag-Mumbai Rd, Dolvi, Maharashtra 402107, India",18.705318,73.028247,https://www.google.com/maps/place/?q=place_id:ChIJ6avrhmh06DsRHt0HbV4C_q8,Domestic,Unknown
Dharamtar Port,Maharashtra,India,"P23J+QHF, Dharamtar Bridge, Beneghat",18.7044429,73.0314244,https://www.google.com/maps/place/?q=place_id:ChIJl2KTBwB16DsRkfwOAothVwI,Domestic,Unknown
Mehta Sea Port,Maharashtra,India,"Indira Dock, Indira Docks, Mumbai Port Trust, Mazgaon, Mumbai",18.9391112,72.8439178,https://www.google.com/maps/place/?q=place_id:ChIJs_OUcU7R5zsRK_dW5K_lL6g,Domestic,Unknown
Kharbao Port,Maharashtra,India,"72W2+JHM, Thane",19.2965874,73.0014266,https://www.google.com/maps/place/?q=place_id:ChIJS1-It5u85zsR-Hg-hCbTS5M,Domestic,Unknown
Antore Port,Maharashtra,India,"P3XP+VGR, Antore",18.7497379,73.0862735,https://www.google.com/maps/place/?q=place_id:ChIJu_dOSAB16DsRwN_RzUnYjDE,Domestic,Unknown
Karanja Port,Maharashtra,India,"VX29+92G, Navi Mumbai",18.850944,72.9675902,https://www.google.com/maps/place/?q=place_id:ChIJLYJJCTnZ5zsRD11Jq_lk7Vk,Domestic,Unknown
India Ports Global,Maharashtra,India,"J, 14, N V. Nakhwa Rd, Wadi Bandar, Mazgaon, Mumbai",18.9642062,72.8465205,https://www.google.com/maps/place/?q=place_id:ChIJV55xLTTO5zsRe5N0sMgAmHc,Domestic,Unknown
Port work,Maharashtra,India,"W25W+FHG, Pen",18.9086927,73.0464656,https://www.google.com/maps/place/?q=place_id:ChIJm3eJaV7d5zsRWB2qf-IICV0,Domestic,Unknown
MUMBAI PORT TRUST OFFICERS COLONY,Maharashtra,India,"WR6F+GVM, Dumayne Rd, Azad Nagar, Colaba, Mumbai",18.9113458,72.8246837,https://www.google.com/maps/place/?q=place_id:ChIJAQBA95bR5zsRiTfwGQ9I_bI,Domestic,Unknown
Port Driving Office JNPT,Maharashtra,India,"WX9H+495, JNPT Rd, Navi Mumbai",18.9173357,72.9776793,https://www.google.com/maps/place/?q=place_id:ChIJIcoSOx7b5zsREB_q5rt_PJY,Domestic,Unknown
Nhava Sheva,Maharashtra,India,"Navi Mumbai, Juna Sheva",18.9499361,72.9511875,https://www.google.com/maps/place/?q=place_id:ChIJn3zkuCvb5zsRNKP7wMQVeu0,Domestic,Unknown
मुंब्रा खाडी,Maharashtra,India,"52PG+G7, Mumbra, Thane",19.1862784,73.0257127,https://www.google.com/maps/place/?q=place_id:ChIJxbIQllO_5zsRzlF95Tclh0M,Domestic,Unknown
Belapur Offshore terminal,Maharashtra,India,"223H+CQG, Sector 15, CBD Belapur, Navi Mumbai",19.0035647,73.029445,https://www.google.com/maps/place/?q=place_id:ChIJzXq0JAbD5zsRstjcMLvyCTo,Domestic,Unknown
Samshan ghat,Maharashtra,India,"822Q+5R, Narpoli, Bhiwandi",19.3004805,73.0395431,https://www.google.com/maps/place/?q=place_id:ChIJPagFzIu95zsRcqKgan34Noc,Domestic,Unknown
Jawaharlal Nehru Port Trust Hospital,Maharashtra,India,"Sector 2, JNPT Township, JNPT Main Route, Navi Mumbai",18.9012293,72.9753984,https://www.google.com/maps/place/?q=place_id:ChIJK-nmiZnb5zsR4S6vyvTHFMc,Domestic,Unknown
Mumbai Port Trust Hospital (MPT Hospital),Maharashtra,India,"BPT Colony, Wadala, Mumbai",19.01245,72.862504,https://www.google.com/maps/place/?q=place_id:ChIJn_nfPBjP5zsRAnp-qMiTWok,Domestic,Unknown
JSW Steel Port,Maharashtra,India,"P25H+5CF, Beneghat",18.7079359,73.0285364,https://www.google.com/maps/place/?q=place_id:ChIJ____Bmh06DsRVp-F_RM1gcQ,Domestic,Unknown
Mumbai Port Trust Hospital (MPT Hospital),Maharashtra,India,"Nadkarni Park, BPT Colony, Wadala, Mumbai",19.014441,72.863129,https://www.google.com/maps/place/?q=place_id:ChIJvRlSARjP5zsRQ3-qM2SMomg,Domestic,Unknown
Mumbai Port Trust Hospital (MPT Hospital),Maharashtra,India,"Wadala East, BPT Colony, Wadala, Mumbai",19.012588,72.862328,https://www.google.com/maps/place/?q=place_id:ChIJMx0-OhjP5zsRpPQEqMCb5vw,Domestic,Unknown
"Customs Port, Dudh Naka, Kalyan",Maharashtra,India,"64V9+766, Dudh Nakah, Kalyan",19.2432237,73.1180271,https://www.google.com/maps/place/?q=place_id:ChIJK0XHtnCV5zsRA5Tmj1yMKHE,Domestic,Unknown
India Ports Limited,Maharashtra,India,"49, Dr Annie Besant Rd, Worli Naka, Bhim Nagar, Worli, Mumbai",18.9956869,72.816149,https://www.google.com/maps/place/?q=place_id:ChIJ0ccxfo_O5zsRELaOoTloBjg,Domestic,Unknown
Port Health Organisation,Maharashtra,India,"Pattan Swashthya Bhavan, 7 Mandlik Road, Behind Hotel Taj palace, Colaba, Mumbai",18.921981,72.8323246,https://www.google.com/maps/place/?q=place_id:ChIJeZymJivR5zsR8QIhU8lQUww,Domestic,Unknown
Kks Port,Maharashtra,India,"Shop no.11, Gokul Park, 100 Feet Rd, Sai Nagar, Vasai West, Vasai-Virar",19.3846411,72.825272,https://www.google.com/maps/place/?q=place_id:ChIJs6YaLTCv5zsRqPAtll-ZhlU,Domestic,Unknown
Domestic Cruise Terminal,Maharashtra,India,"Prince's Dock, Princess Dock, Mumbai Port Trust, Mazgaon, Mumbai",18.9552156,72.8452706,https://www.google.com/maps/place/?q=place_id:ChIJ8VI9xy3O5zsRLoQof2K_DNE,Domestic,Unknown
BMCT Port Terminals Rail siding,Maharashtra,India,"WWJX+5FH, Navi Mumbai",18.9304453,72.9487467,https://www.google.com/maps/place/?q=place_id:ChIJUdqtSSPb5zsROKMSYfgET5E,Domestic,Unknown
Punade lake,Maharashtra,India,"R2GJ+F2, Punade",18.826134,73.030048,https://www.google.com/maps/place/?q=place_id:ChIJgQwj9Z7f5zsRzK6D_qEwHYY,Domestic,Unknown
Bangla Bandar,Maharashtra,India,"QX6P+24G, Mankule Road",18.7600572,72.985322,https://www.google.com/maps/place/?q=place_id:ChIJsXTz_5Z36DsRQN4OmPR7H4s,Domestic,Unknown
Passenger Water Transport Terminal,Maharashtra,India,"223F+4Q8, Passenger Water Transport Terminal, near Delhi Public School, Nerul, Navi Mumbai",19.0027928,73.0244607,https://www.google.com/maps/place/?q=place_id:ChIJqZW06mTD5zsR9OWR7G0XaVY,Domestic,Unknown
Yellow Gate,Maharashtra,India,Mumbai,18.949263,72.840653,https://www.google.com/maps/place/?q=place_id:ChIJ6ZjisijO5zsRuQ3DPFfmmdA,Domestic,Unknown
Sewree Timber Port STP,Maharashtra,India,"XVW3+8H2, Eastern Fwy, BPCL Complex, Wadala, Mumbai",18.9957596,72.8538944,https://www.google.com/maps/place/?q=place_id:ChIJRSfwmgHP5zsRVsAeokG7o-I,Domestic,Unknown
Anjur Jetty,Maharashtra,India,"Anjur, Alimghar",19.2048826,73.0322197,https://www.google.com/maps/place/?q=place_id:ChIJ7wrWMwC_5zsRYySQIqwMtiM,Domestic,Unknown
APM Terminals,Maharashtra,India,"Gateway Terminals India Pvt. Ltd., GTI House, JNPT, Sheva, Navi Mumbai, Taluka - Uran, District Raigad,, Juna Sheva",18.9358712,72.9505813,https://www.google.com/maps/place/?q=place_id:ChIJ66UMRyHb5zsRNGMlUjSHVgA,Domestic,Unknown
Chennai International Airport,Tamil Nadu,India,"Airport Rd, Meenambakkam, Chennai",12.9821555,80.1641598,https://www.google.com/maps/place/?q=place_id:ChIJl2OoXR9eUjoRR27ibiEvCSE,International,Airport
Chennai domestic airport,Tamil Nadu,India,"X5M7+2HV, Airport Departures Terminal Link, Meenambakkam, Chennai",12.9826161,80.1639177,https://www.google.com/maps/place/?q=place_id:ChIJIb1XSLVfUjoR1F8rJzy4Il4,Domestic,Airport
Meenambakkam Airport,Tamil Nadu,India,"Meenambakkam, Chennai",12.98969,80.179124,https://www.google.com/maps/place/?q=place_id:ChIJT1xUTahgUjoR79aws31vzjA,Domestic,Airport
Meenambakkam Airport,Tamil Nadu,India,"Arumalai Chavadi, Meenambakkam, Chennai",12.9767473,80.1579985,https://www.google.com/maps/place/?q=place_id:ChIJ5TrPwSReUjoRTfbz-91ErxU,Domestic,Airport
Go Air Airlines,Tamil Nadu,India,"Kamaraj Domestic Airport, Meenambakkam, Chennai",12.9809023,80.1604021,https://www.google.com/maps/place/?q=place_id:ChIJ_____0SBXjkR1mhsbgAWiyU,Domestic,Unknown
Chennai Port,Tamil Nadu,India,"E Kal Mandapam Rd, Chennai Port Trust, Chennai",13.0815305,80.292059,https://www.google.com/maps/place/?q=place_id:ChIJF-U6JUZvUjoR9QhQJCjfNG0,Domestic,Unknown
CHENNAI PORT,Tamil Nadu,India,"37MV+M95, Chennai Port Trust, Chennai",13.0841394,80.2934778,https://www.google.com/maps/place/?q=place_id:ChIJHeLcxINvUjoR8jherNC6ylc,Domestic,Unknown
Ennore Port,Tamil Nadu,India,"01, Rajaji Rd, Seethakadi Nagar, Chennai Port Trust, Chennai",13.0983846,80.2935919,https://www.google.com/maps/place/?q=place_id:ChIJxbFlnkZvUjoRSUSG9LAls4E,Domestic,Unknown
Chennai Port,Tamil Nadu,India,"37MW+MPV, Beach Rd, Fort St George, Chennai",13.0842368,80.2968004,https://www.google.com/maps/place/?q=place_id:ChIJV3mnf7JoUjoRlukbooJuzF0,Domestic,Unknown
Chennai international port,Tamil Nadu,India,"37WX+2CX, Chennai Port Trust, Chennai",13.0951137,80.2985982,https://www.google.com/maps/place/?q=place_id:ChIJ2WSGnsVvUjoR-c6I6UsgIMc,International,Unknown
Ennore Port,Tamil Nadu,India,"78CQ+Q65, Athipattu Pudunagar, Ennore",13.2718889,80.3381212,https://www.google.com/maps/place/?q=place_id:ChIJtbHrg4B3UjoRjOpyoUwow8s,Domestic,Unknown
Kamarajar Port,Tamil Nadu,India,Puzhuthivakkam,13.266338,80.327404,https://www.google.com/maps/place/?q=place_id:ChIJnzyOrixxUjoRsAKYVkjK_q4,Domestic,Unknown
Kamarajar Port,Tamil Nadu,India,Puzhuthivakkam,13.266246,80.327271,https://www.google.com/maps/place/?q=place_id:ChIJ84dsqCxxUjoRExUTMdgzQ7c,Domestic,Unknown
"Bharathi Dock, Chennai Port.",Tamil Nadu,India,"4852+JW4, Bharathi Dock Road, Bharati Dock II, Royapuram, Chennai",13.1090178,80.3023298,https://www.google.com/maps/place/?q=place_id:ChIJo-9hzkVvUjoRXXZwxKrowLo,Domestic,Unknown
Port Health Organisation,Tamil Nadu,India,"37WV+85F, Rajaji Salai, Chennai",13.0958186,80.2929251,https://www.google.com/maps/place/?q=place_id:ChIJT9WL5kVvUjoRrUyFRWh9NqI,Domestic,Unknown
l & T port kattupalli,Tamil Nadu,India,"78WQ+75Q, Kattupalli",13.2957228,80.3379843,https://www.google.com/maps/place/?q=place_id:ChIJAQAAAOx2UjoRG46WlvzE8g8,Domestic,Unknown
Pier,Tamil Nadu,India,"Port Trust Officers Quarters, Sathya Nagar, Chennai Port Trust, Chennai",13.0681503,80.2886088,https://www.google.com/maps/place/?q=place_id:ChIJ0S-TKLtoUjoRgSu8Lbu6FMA,Domestic,Unknown
Kamarajar Port Limited,Tamil Nadu,India,"No: 17, Jawahar Building, Rajaji Rd, Chennai",13.0975212,80.2934983,https://www.google.com/maps/place/?q=place_id:ChIJvc5lokZvUjoROWOBBd4iRMU,Domestic,Unknown
Chennei Port,Tamil Nadu,India,"55CX+9JX, NH16, Kavankarai, Kannada Palaiyam, Puzhal, Chennai",13.1709838,80.1991095,https://www.google.com/maps/place/?q=place_id:ChIJGS1nUU17UjoRXZhqW5etC4Q,Domestic,Unknown
Netaji Subhash Chandra Bose International Airport,West Bengal,India,"Airport Service Rd, International Airport, Dum Dum, Kolkata",22.653564,88.4450847,https://www.google.com/maps/place/?q=place_id:ChIJA2nfWaqf-DkRg4tkQ0BEsQ0,International,Airport
Barrackpore Regional Airport,West Bengal,India,"Q9J5+XQ4, Air force area, Barrackpore, North Barrackpur",22.7823773,88.3594584,https://www.google.com/maps/place/?q=place_id:ChIJKzhJJEeb-DkRpf6HDAZx2Os,Domestic,Airport
"ATS Complex, NSCBI Airport, Kolkata",West Bengal,India,"Rina Rd, Majumder Pada, Motilal Colony, Netaji Subhas Chandra Bose International Airport, Dum Dum, North Dumdum",22.6474819,88.4400866,https://www.google.com/maps/place/?q=place_id:ChIJB7AKSj-f-DkRhMrbGZElMII,Domestic,Airport
Behala Airport,West Bengal,India,"G73V+JP2, Parnashree,, Behala Flying Club Rd, Behala, Maheshtala",22.5040213,88.2942752,https://www.google.com/maps/place/?q=place_id:ChIJa0Ss9S96AjoR-tl1JtprxiQ,Domestic,Airport
Kazi Nazrul Islam Airport,West Bengal,India,"1st floor, 5, Victoria Terrace, Elgin, Kolkata",22.5420459,88.3529898,https://www.google.com/maps/place/?q=place_id:ChIJaahJiBd3AjoRUOaBJkkyhfc,Domestic,Airport
Remains of Old Calcutta Airfield World War-II,West Bengal,India,"G888+C5P, CPT Colony, Taratala, Kolkata",22.5160989,88.3154467,https://www.google.com/maps/place/?q=place_id:ChIJ68gsmWp5AjoRTopZLQe4i5E,Domestic,Airport
আমড়াতোলা এয়ারপোর্ট(amratola airport),West Bengal,India,"63JW+Q6Q, Nila",22.2319506,88.0956225,https://www.google.com/maps/place/?q=place_id:ChIJPQMxCQCLAjoRUEMaOi7vkMI,Domestic,Airport
New ATC Building,West Bengal,India,"MC2Q+6R2, Majumder Pada, Motilal Colony, Netaji Subhas Chandra Bose International Airport, Dum Dum, Kolkata, North Dumdum",22.6505229,88.4395082,https://www.google.com/maps/place/?q=place_id:ChIJR2_l6H2f-DkRVcQInYp_1AA,Domestic,Airport
DHAR HOUSE (RATU),West Bengal,India,"185, Nabapally, Dumdum Airport Gate No. 2, Italgacha, Dum Dum, Kolkata",22.6480114,88.4299281,https://www.google.com/maps/place/?q=place_id:ChIJBfZXj-Kf-DkRWFcws05vcjA,Domestic,Airport
UTTAR BERABARI ATA PARA KOBORTHAN,West Bengal,India,"UTTAR BERABARI ATA PARA KOBORTHAN, Kolkata",22.6544884,88.4683942,https://www.google.com/maps/place/?q=place_id:ChIJ3RS0IYCf-DkRbpe5bg-iLUo,Domestic,Airport
Dum Dum Airport 1 No. Gate,West Bengal,India,Dum Dum,22.6414351,88.4309591,https://www.google.com/maps/place/?q=place_id:ChIJv3vaqEie-DkRxQZmcH9T6Ew,Domestic,Airport
ST Owner,West Bengal,India,"Sodepur Rd, West Pansila, Sadhur More, Prantik Pansila, Pansila, Kolkata, Khardaha",22.7144767,88.3824536,https://www.google.com/maps/place/?q=place_id:ChIJixcaRR6b-DkRaKcyeUaNn90,Domestic,Airport
Polta airforce,West Bengal,India,"Q9M7+864, Airport Area Barrackpore, Barrackpore, North Barrackpur",22.7832645,88.3630666,https://www.google.com/maps/place/?q=place_id:ChIJW2akaACb-DkRxUtAfaOeetM,Domestic,Airport
Airport More,West Bengal,India,"Parnasree Palli, Behala, Kolkata",22.513359,88.302386,https://www.google.com/maps/place/?q=place_id:ChIJg-OxUCB6AjoR7AY-IN-E5qM,Domestic,Airport
Airport Substation,West Bengal,India,"International Airport, Dum Dum",22.646264,88.434001,https://www.google.com/maps/place/?q=place_id:ChIJnSPJRk6e-DkR-iLza_kVt9U,Domestic,Airport
"Air Traffic Control, Behala Flying Club",West Bengal,India,"G73W+H62, Behala Flying Club Rd, Parnasree Palli, Behala, Kolkata, Maheshtala",22.5038752,88.2955278,https://www.google.com/maps/place/?q=place_id:ChIJza9ZAJ97AjoRrvGwaaJNJfw,Domestic,Airport
Aero Sports Association of Bengal's RC Flying Field,West Bengal,India,"G73V+C9X, Airport Area, Behala, Kolkata, Maheshtala",22.503618,88.2934851,https://www.google.com/maps/place/?q=place_id:ChIJyYr03y96AjoRqfoaEHicYCQ,Domestic,Airport
House Hold Item Forwarder (Cargo),West Bengal,India,"Murali, West, Barasat, Bamangachi",22.756919,88.5072549,https://www.google.com/maps/place/?q=place_id:ChIJ26T5Ig-j-DkRI4AvZ1GJfrA,Domestic,Airport
Kolkata airport,West Bengal,India,"Cal 700052, 33, International Airport, Dum Dum, Kolkata, North Dumdum",22.6435008,88.4389815,https://www.google.com/maps/place/?q=place_id:ChIJ26xeYiSf-DkRLQ1ERSvGhM8,Domestic,Airport
Behala Airport,West Bengal,India,"Parnasree Extension, Bangashree Pally, Maheshtala",22.507273,88.297514,https://www.google.com/maps/place/?q=place_id:ChIJbS2LUSR6AjoRrLXIphTGcOA,Domestic,Airport
Airport Ground Staff Job,West Bengal,India,"3H /13Jhowtala, Lane, Kolkata",22.5369661,88.3678191,https://www.google.com/maps/place/?q=place_id:ChIJQ9p8LSV3AjoRkefjDqcpWz4,Domestic,Airport
Airforce Ground,West Bengal,India,Chendua P,22.9227778,88.4597222,https://www.google.com/maps/place/?q=place_id:ChIJO-Ck27-V-DkRbEPuVKtgpd8,Domestic,Airport
Kolkata Airport,West Bengal,India,"Motilal Colony, Dum Dum, North Dumdum",22.652416,88.438264,https://www.google.com/maps/place/?q=place_id:ChIJ1cdhC1Oe-DkRjIXx1e1RqZY,Domestic,Airport
Air Asia,West Bengal,India,"JCVQ+MQV Netaji Subhash Chandra Bose International Airport, Terminal, International Airport, Dum Dum, North Dumdum",22.6442267,88.4394298,https://www.google.com/maps/place/?q=place_id:ChIJlybyF-Wf-DkR2zALRCA3I_4,Domestic,Unknown
Biman Bandar,West Bengal,India,"Netaji Subhas Chandra Bose International Airport, Dum Dum, Kolkata",22.6472397,88.4377009,https://www.google.com/maps/place/?q=place_id:ChIJiXH0m02e-DkR4qX6h8_AHW8,Domestic,Unknown
Kavi Subhash New Garia - Airport Metro Station,West Bengal,India,"F9CX+8P6, Garagachha, New Garia, Garia, Rajpur Sonarpur",22.4705545,88.3988888,https://www.google.com/maps/place/?q=place_id:ChIJ9YSfsnxxAjoRDmsdgOYmklI,Domestic,Airport
Singapore Airlines,West Bengal,India,"Terminal II, Room No: B-327, Netaji Subhash Chandra Bose International Airport, North Dumdum",22.6424217,88.4391274,https://www.google.com/maps/place/?q=place_id:ChIJDa5Fn0ye-DkRpsrrih8x63k,Domestic,Unknown
Air India,West Bengal,India,"JCRQ+QQF, International Airport, Dum Dum, North Dumdum",22.641944,88.4394117,https://www.google.com/maps/place/?q=place_id:ChIJv8LJ76if-DkRwm0RzwC580Y,Domestic,Unknown
Indigo Airlines,West Bengal,India,"JCXQ+3W5, Netaji Subhash Chandra Bose International Airport (CCU, Jessore Rd, Dum Dum, Kolkata",22.6476908,88.4398574,https://www.google.com/maps/place/?q=place_id:ChIJJwuf2M6f-DkRGY8Dq_30ddE,Domestic,Unknown
Behala Flying club,West Bengal,India,"G73W+XFJ, Behala Flying Club Rd, Parnasree Palli, Behala, Maheshtala",22.5049545,88.2961263,https://www.google.com/maps/place/?q=place_id:ChIJa4lAkyN6AjoRGoND0hak2XE,Domestic,Unknown
"Kolkata Airport Road, Vip Road cross",West Bengal,India,"JCRJ+5XG, International Airport, kolkata Airport Quarters, Dum Dum, Kolkata, North Dumdum",22.6404337,88.4324661,https://www.google.com/maps/place/?q=place_id:ChIJscF7dACf-DkRRmm8KyaYAmY,Domestic,Airport
Hindustan Aeronautics Limited Barrackpore Division,West Bengal,India,"Barrackpore Post, Parganas (N), Dist. 24, Kolkata",22.7745706,88.3662705,https://www.google.com/maps/place/?q=place_id:ChIJUzPCjF6a-DkRgv-NF8K-DF4,Domestic,Unknown
Helicopter landing,West Bengal,India,"H8H4+FR5, Chakra Beriya, Shibpur, Howrah",22.5786421,88.307109,https://www.google.com/maps/place/?q=place_id:ChIJN9ppP6d5AjoRxv-1-Gnv3tg,Domestic,Airport
"Holiday Inn Express Kolkata Airport, an IHG Hotel",West Bengal,India,"28, Jessore Rd, Airport, Dum Dum, Nscbi, Kolkata",22.6418488,88.4319877,https://www.google.com/maps/place/?q=place_id:ChIJldgWgxyf-DkRX7XMnJFjZ-c,Domestic,Airport
Jessore road metro station,West Bengal,India,"14, Jessore Rd, kolkata Airport Quarters, Kaikhali, North Dumdum",22.6393314,88.4295592,https://www.google.com/maps/place/?q=place_id:ChIJxUxN02if-DkRucvxWmIINXs,Domestic,Unknown
